,QC,Voltage,pH,Temp
2021-10-08 18:06:18.300,1,17.23,2.01,43.6
2021-10-08 18:06:23.300,1,19.37,2.09,42.79
2021-10-08 18:06:28.300,1,18.79,2.03,40.64
2021-10-08 18:06:33.300,1,19.07,1.98,43.28
2021-10-08 18:06:38.300,1,16.78,2.06,42.45
2021-10-08 18:06:43.300,1,18.0,1.95,41.93
2021-10-08 18:06:48.300,1,19.14,2.02,43.15
2021-10-08 18:06:53.300,1,19.11,1.96,40.86
2021-10-08 18:06:58.300,1,16.2,1.94,43.41
2021-10-08 18:07:03.400,1,19.26,1.84,40.3
2021-10-08 18:07:08.400,1,16.61,2.02,40.74
2021-10-08 18:07:13.400,1,18.02,1.9,40.58
2021-10-08 18:07:18.400,1,17.11,2.15,41.59
2021-10-08 18:07:23.400,1,16.24,1.99,40.4
2021-10-08 18:07:28.400,1,19.81,1.81,42.61
2021-10-08 18:07:33.400,1,16.63,1.89,43.57
2021-10-08 18:07:38.400,1,16.91,1.93,43.28
2021-10-08 18:07:43.400,1,19.75,2.08,43.45
2021-10-08 18:07:48.400,1,18.35,2.03,41.48
2021-10-08 18:07:53.400,1,16.86,2.06,43.85
2021-10-08 18:07:58.400,1,19.91,2.17,44.46
2021-10-08 18:08:03.400,1,18.0,2.14,40.67
2021-10-08 18:08:08.400,1,19.43,2.0,43.14
2021-10-08 18:08:13.400,1,16.51,1.94,42.17
2021-10-08 18:08:18.400,1,17.81,1.89,43.68
2021-10-08 18:08:23.500,1,19.38,1.89,40.32
2021-10-08 18:08:28.500,1,16.83,2.07,44.32
2021-10-08 18:08:33.500,1,19.74,1.91,40.26
2021-10-08 18:08:38.500,1,15.22,2.17,41.57
2021-10-08 18:08:43.500,1,16.31,2.01,44.89
2021-10-08 18:08:48.500,1,16.9,1.95,43.09
2021-10-08 18:08:53.500,1,17.18,2.01,44.15
2021-10-08 18:08:58.500,1,18.59,1.98,44.02
2021-10-08 18:09:03.500,1,16.13,2.19,44.46
2021-10-08 18:09:08.500,1,18.06,1.94,40.37
2021-10-08 18:09:13.500,1,15.79,2.39,43.63
2021-10-08 18:09:18.500,1,17.43,2.13,44.84
2021-10-08 18:09:23.500,1,15.89,1.88,44.75
2021-10-08 18:09:28.500,1,17.6,1.92,42.47
2021-10-08 18:09:33.500,1,17.92,2.08,44.17
2021-10-08 18:09:38.500,1,19.65,2.06,42.35
2021-10-08 18:09:43.500,1,19.32,2.15,43.2
2021-10-08 18:09:48.600,1,18.31,1.9,42.36
2021-10-08 18:09:53.600,1,17.85,1.83,44.49
2021-10-08 18:09:58.600,1,15.65,2.09,44.94
2021-10-08 18:10:03.600,1,19.89,2.15,40.82
2021-10-08 18:10:08.600,1,15.87,2.09,44.75
2021-10-08 18:10:13.600,1,15.82,2.13,40.34
2021-10-08 18:10:39.400,1,17.83,1.9,42.02
2021-10-08 18:10:44.400,1,15.58,2.18,40.25
2021-10-08 18:10:49.400,1,19.85,1.96,44.27
2021-10-08 18:10:54.400,1,15.34,1.88,42.33
2021-10-08 18:10:59.400,1,16.78,1.94,40.21
2021-10-08 18:11:04.400,1,16.78,1.93,41.33
2021-10-08 18:11:09.400,1,18.18,2.18,44.5
2021-10-08 18:11:14.400,1,18.17,1.87,42.38
2021-10-08 18:11:19.400,1,18.42,1.84,41.3
2021-10-08 18:11:24.500,1,16.3,2.16,41.01
2021-10-08 18:11:29.500,1,15.3,2.06,44.56
2021-10-08 18:11:34.500,1,16.81,1.82,41.07
2021-10-08 18:11:39.500,1,17.64,2.09,42.63
2021-10-08 18:11:44.500,1,17.22,2.1,42.56
2021-10-08 18:11:49.500,1,19.12,1.93,44.16
2021-10-08 18:11:54.500,1,17.69,1.97,35.4
2021-10-08 18:11:59.500,1,16.51,2.19,41.62
2021-10-08 18:12:04.500,1,18.72,1.91,41.21
2021-10-08 18:12:09.500,1,16.05,2.45,37.11
2021-10-08 18:12:14.500,1,16.45,2.12,40.39
2021-10-08 18:12:19.500,1,15.87,1.99,42.68
2021-10-08 18:12:24.500,1,15.28,2.05,40.31
2021-10-08 18:12:29.500,1,17.57,2.01,42.14
2021-10-08 18:12:34.500,1,17.62,2.0,41.88
2021-10-08 18:12:39.500,1,17.32,1.86,41.26
2021-10-08 18:12:44.500,1,16.37,2.13,43.03
2021-10-08 18:12:49.600,1,19.4,2.08,44.39
2021-10-08 18:12:54.600,1,15.78,1.9,41.32
2021-10-08 18:12:59.600,1,17.85,1.92,43.84
2021-10-08 18:13:04.600,1,16.55,1.86,44.5
2021-10-08 18:13:09.600,1,18.75,2.18,41.98
2021-10-08 18:13:14.600,1,16.21,1.84,42.33
2021-10-08 18:13:19.600,1,16.0,2.05,40.47
2021-10-08 18:13:24.600,1,17.74,1.85,40.78
2021-10-08 18:13:29.600,1,17.8,1.85,40.06
2021-10-08 18:13:34.600,1,18.26,1.87,44.15
2021-10-08 18:13:39.600,1,19.24,1.85,41.25
2021-10-08 18:13:44.600,1,19.32,1.81,44.06
2021-10-08 18:13:49.600,1,15.65,1.85,40.37
2021-10-08 18:13:54.600,1,17.57,2.06,41.56
2021-10-08 18:13:59.600,1,18.39,1.97,43.21
2021-10-08 18:14:04.600,1,16.16,2.16,41.26
2021-10-08 18:14:09.600,1,17.13,1.93,43.61
2021-10-08 18:14:14.600,1,16.88,2.15,41.89
2021-10-08 18:14:19.600,1,19.42,2.05,42.75
2021-10-08 18:14:24.600,1,19.39,2.15,43.57
2021-10-08 18:14:29.600,1,18.28,1.83,43.66
2021-10-08 18:14:34.700,1,16.53,2.12,41.79
2021-10-08 18:14:39.700,1,19.7,2.0,40.34
2021-10-08 18:14:44.700,1,18.06,2.1,42.67
2021-10-08 18:14:49.700,1,18.78,1.96,42.79
2021-10-08 18:14:54.700,1,17.67,1.87,43.73
2021-10-08 18:14:59.700,1,15.81,1.85,44.32
2021-10-08 18:15:04.700,1,19.78,1.96,40.97
2021-10-08 18:15:09.700,1,17.4,2.16,42.35
2021-10-08 18:15:14.700,1,18.49,1.94,44.78
2021-10-08 18:15:19.700,1,16.32,2.13,41.11
2021-10-08 18:15:24.700,1,15.19,2.03,44.39
2021-10-08 18:15:29.700,1,17.92,2.0,44.89
2021-10-08 18:15:34.700,1,18.07,2.14,44.19
2021-10-08 18:15:39.700,1,17.55,1.89,40.99
2021-10-08 18:15:44.700,1,15.89,1.83,43.32
2021-10-08 18:15:49.700,1,17.07,2.15,40.99
2021-10-08 18:15:54.700,1,18.43,2.19,40.73
2021-10-08 18:15:59.700,1,17.12,2.03,41.17
2021-10-08 18:16:04.700,1,19.1,1.99,40.9
2021-10-08 18:16:09.700,1,16.65,1.82,43.24
2021-10-08 18:16:14.700,1,18.44,1.82,43.15
2021-10-08 18:16:19.800,1,19.25,1.88,44.03
2021-10-08 18:16:45.500,1,19.01,2.47,42.74
2021-10-08 18:16:50.600,1,17.67,1.89,42.2
2021-10-08 18:16:55.600,1,16.08,2.09,42.11
2021-10-08 18:17:00.600,1,15.15,2.01,42.52
2021-10-08 18:17:05.600,1,19.61,2.32,44.24
2021-10-08 18:17:10.600,1,18.42,2.19,40.23
2021-10-08 18:17:15.600,1,19.31,1.82,40.83
2021-10-08 18:17:20.600,1,17.57,2.02,44.45
2021-10-08 18:17:25.600,1,18.77,1.99,42.45
2021-10-08 18:17:30.600,1,19.64,1.83,42.34
2021-10-08 18:17:35.600,1,17.25,1.86,40.15
2021-10-08 18:17:40.600,1,17.88,1.89,40.48
2021-10-08 18:17:45.600,1,19.62,1.83,43.75
2021-10-08 18:17:50.600,1,15.92,1.82,44.25
2021-10-08 18:17:55.600,1,17.17,2.19,41.7
2021-10-08 18:18:00.600,1,17.43,1.84,42.63
2021-10-08 18:18:05.700,1,17.55,2.05,42.66
2021-10-08 18:18:10.700,1,18.5,2.03,44.46
2021-10-08 18:18:15.700,1,16.8,2.0,43.86
2021-10-08 18:18:20.700,1,16.25,2.01,43.2
2021-10-08 18:18:25.700,1,18.43,1.85,43.86
2021-10-08 18:18:30.700,1,17.34,1.83,43.71
2021-10-08 18:18:35.700,1,19.01,2.16,40.04
2021-10-08 18:18:40.700,1,16.52,2.12,44.58
2021-10-08 18:18:45.700,1,15.11,2.19,40.77
2021-10-08 18:18:50.700,1,16.14,2.16,40.43
2021-10-08 18:18:55.700,1,16.57,2.08,43.69
2021-10-08 18:19:00.700,1,18.28,2.16,43.43
2021-10-08 18:19:05.700,1,19.75,1.91,42.81
2021-10-08 18:19:10.700,1,17.41,2.13,44.8
2021-10-08 18:19:15.700,1,16.78,2.1,40.63
2021-10-08 18:19:20.700,1,19.83,1.97,42.39
2021-10-08 18:19:25.700,1,17.17,2.02,43.43
2021-10-08 18:19:30.700,1,17.78,1.86,43.05
2021-10-08 18:19:35.800,1,19.52,1.91,42.61
2021-10-08 18:19:40.800,1,15.75,2.08,41.36
2021-10-08 18:19:45.800,1,17.26,1.98,44.49
2021-10-08 18:19:50.800,1,18.3,2.01,40.91
2021-10-08 18:19:55.800,1,17.45,2.0,40.28
2021-10-08 18:20:00.800,1,16.86,2.03,43.93
2021-10-08 18:20:05.800,1,16.12,2.11,41.3
2021-10-08 18:20:10.800,1,19.65,2.09,41.07
2021-10-08 18:20:15.800,1,18.15,1.95,40.14
2021-10-08 18:20:20.800,1,15.29,2.11,41.38
2021-10-08 18:20:25.800,1,18.88,1.95,43.81
2021-10-08 18:20:30.800,1,16.38,2.05,43.02
2021-10-08 18:20:35.800,1,15.39,2.03,44.39
2021-10-08 18:20:40.800,1,17.11,1.81,44.11
2021-10-08 18:20:45.800,1,19.09,1.95,44.95
2021-10-08 18:20:50.800,1,19.52,2.07,41.81
2021-10-08 18:20:55.800,1,17.5,2.17,44.27
2021-10-08 18:21:00.800,1,18.82,1.94,44.01
2021-10-08 18:21:05.800,1,17.61,2.08,40.61
2021-10-08 18:21:10.800,1,17.58,2.01,42.11
2021-10-08 18:21:15.900,1,18.49,1.85,41.53
2021-10-08 18:21:20.900,1,15.46,2.08,42.65
2021-10-08 18:21:25.900,1,15.38,1.89,42.79
2021-10-08 18:21:30.900,1,18.36,2.01,41.39
2021-10-08 18:21:35.900,1,15.18,1.94,41.88
2021-10-08 18:21:40.900,1,18.34,2.0,41.82
2021-10-08 18:21:45.900,1,17.09,2.13,42.76
2021-10-08 18:21:50.900,1,18.36,1.97,41.03
2021-10-08 18:21:55.900,1,17.17,2.11,40.72
2021-10-08 18:22:00.900,1,19.93,2.01,40.6
2021-10-08 18:22:05.900,1,19.01,2.07,44.23
2021-10-08 18:22:10.900,1,19.96,1.88,42.39
2021-10-08 18:22:15.900,1,17.53,2.0,42.7
2021-10-08 18:22:20.900,1,19.21,2.06,40.47
2021-10-08 18:22:25.900,1,15.85,2.04,42.91
2021-10-08 18:22:52.900,1,18.12,2.03,41.34
2021-10-08 18:22:57.900,1,15.14,1.88,41.14
2021-10-08 18:23:03.000,1,16.96,2.07,41.44
2021-10-08 18:23:08.000,1,17.83,1.82,43.55
2021-10-08 18:23:13.000,1,16.27,1.99,40.47
2021-10-08 18:23:18.000,1,15.28,2.02,40.29
2021-10-08 18:23:23.000,1,17.61,1.99,43.03
2021-10-08 18:23:28.000,1,18.34,1.98,44.1
2021-10-08 18:23:33.000,1,18.53,1.84,43.54
2021-10-08 18:23:38.000,1,15.53,2.02,43.62
2021-10-08 18:23:43.000,1,17.24,2.02,42.03
2021-10-08 18:23:48.000,1,15.92,2.14,44.4
2021-10-08 18:23:53.000,1,15.4,2.12,43.95
2021-10-08 18:23:58.000,1,16.4,1.93,42.68
2021-10-08 18:24:03.000,1,16.09,1.87,43.61
2021-10-08 18:24:08.000,1,19.65,2.1,40.44
2021-10-08 18:24:13.000,1,16.56,1.84,43.54
2021-10-08 18:24:18.000,1,17.23,2.11,42.78
2021-10-08 18:24:23.100,1,16.7,2.07,43.95
2021-10-08 18:24:28.100,1,16.33,2.05,41.47
2021-10-08 18:24:33.100,1,19.18,2.1,42.47
2021-10-08 18:24:38.100,1,19.13,2.0,40.36
2021-10-08 18:24:43.100,1,15.79,2.19,41.08
2021-10-08 18:24:48.100,1,17.52,2.01,41.18
2021-10-08 18:24:53.100,1,18.16,1.89,42.64
2021-10-08 18:24:58.100,1,17.61,1.87,42.22
2021-10-08 18:25:03.100,1,15.12,1.98,41.32
2021-10-08 18:25:08.100,1,15.2,1.99,40.12
2021-10-08 18:25:13.100,1,17.8,1.96,44.54
2021-10-08 18:25:18.100,1,17.31,2.03,40.15
2021-10-08 18:25:23.100,1,15.39,2.01,43.85
2021-10-08 18:25:28.100,1,19.46,1.96,41.68
2021-10-08 18:25:33.100,1,18.63,2.01,42.27
2021-10-08 18:25:38.100,1,17.45,1.87,41.14
2021-10-08 18:25:43.100,1,17.14,2.01,43.13
2021-10-08 18:25:48.100,1,18.39,2.14,44.15
2021-10-08 18:25:53.100,1,17.19,1.87,40.45
2021-10-08 18:25:58.100,1,16.43,1.98,40.19
2021-10-08 18:26:03.100,1,17.37,2.19,44.76
2021-10-08 18:26:08.200,1,19.24,2.16,43.14
2021-10-08 18:26:13.200,1,15.83,1.94,42.61
2021-10-08 18:26:18.200,1,16.13,1.82,41.63
2021-10-08 18:26:23.200,1,19.52,2.08,44.91
2021-10-08 18:26:28.200,1,19.08,2.0,40.96
2021-10-08 18:26:33.200,1,17.44,2.0,42.72
2021-10-08 18:26:38.200,1,16.16,1.85,41.79
2021-10-08 18:26:43.200,1,17.85,2.02,43.55
2021-10-08 18:26:48.200,1,19.59,2.41,41.09
2021-10-08 18:26:53.200,1,16.77,1.94,41.93
2021-10-08 18:26:58.200,1,16.23,1.88,43.03
2021-10-08 18:27:03.200,1,17.79,2.0,43.45
2021-10-08 18:27:08.200,1,19.06,2.14,41.88
2021-10-08 18:27:13.200,1,15.2,1.85,43.58
2021-10-08 18:27:18.200,1,13.08,2.11,43.25
2021-10-08 18:27:23.200,1,15.19,1.95,41.8
2021-10-08 18:27:28.300,1,18.34,2.14,44.65
2021-10-08 18:27:33.300,1,17.34,2.42,41.89
2021-10-08 18:27:38.300,1,15.96,2.1,41.38
2021-10-08 18:27:43.300,1,17.48,2.19,42.47
2021-10-08 18:27:48.300,1,18.21,2.17,41.58
2021-10-08 18:27:53.300,1,18.94,1.96,40.76
2021-10-08 18:27:58.300,1,19.02,2.05,42.92
2021-10-08 18:28:03.300,1,17.99,2.13,41.78
2021-10-08 18:28:08.300,1,16.65,2.09,44.1
2021-10-08 18:28:13.300,1,16.5,2.02,41.75
2021-10-08 18:28:18.300,1,15.29,2.17,44.59
2021-10-08 18:28:23.300,1,17.37,1.88,41.25
2021-10-08 18:28:28.300,1,18.6,1.9,44.38
2021-10-08 18:28:33.300,1,17.46,1.85,44.79
2021-10-08 18:29:00.900,1,16.1,2.04,40.02
2021-10-08 18:29:05.900,1,18.15,2.0,44.29
2021-10-08 18:29:10.900,1,15.73,1.87,43.13
2021-10-08 18:29:15.900,1,17.26,1.97,43.21
2021-10-08 18:29:20.900,1,16.04,1.9,42.88
2021-10-08 18:29:25.900,1,16.73,1.96,41.75
2021-10-08 18:29:30.900,1,16.64,2.15,44.08
2021-10-08 18:29:35.900,1,18.0,1.85,40.24
2021-10-08 18:29:40.900,1,15.51,1.83,42.43
2021-10-08 18:29:45.900,1,19.41,2.1,41.04
2021-10-08 18:29:50.900,1,19.42,2.08,40.5
2021-10-08 18:29:55.900,1,16.92,1.9,44.74
2021-10-08 18:30:00.900,1,16.69,2.15,44.36
2021-10-08 18:30:06.000,1,18.49,2.18,40.27
2021-10-08 18:30:11.000,1,15.8,1.87,43.39
2021-10-08 18:30:16.000,1,19.03,1.83,40.33
2021-10-08 18:30:21.000,1,19.34,1.98,44.72
2021-10-08 18:30:26.000,1,18.04,2.06,44.21
2021-10-08 18:30:31.000,1,17.73,2.11,43.61
2021-10-08 18:30:36.000,1,15.47,2.13,44.28
2021-10-08 18:30:41.000,1,18.49,2.04,43.45
2021-10-08 18:30:46.000,1,16.44,2.07,44.88
2021-10-08 18:30:51.000,1,17.9,2.0,41.82
2021-10-08 18:30:56.000,1,16.68,2.08,40.4
2021-10-08 18:31:01.000,1,19.37,1.84,41.79
2021-10-08 18:31:06.000,1,18.83,1.82,40.04
2021-10-08 18:31:11.000,1,16.02,1.91,42.06
2021-10-08 18:31:16.000,1,18.23,2.03,42.87
2021-10-08 18:31:21.000,1,15.52,2.04,41.66
2021-10-08 18:31:26.000,1,19.31,1.87,41.66
2021-10-08 18:31:31.000,1,16.2,1.87,41.3
2021-10-08 18:31:36.000,1,19.59,1.88,44.55
2021-10-08 18:31:41.000,1,17.85,2.07,43.43
2021-10-08 18:31:46.000,1,16.51,1.87,42.34
2021-10-08 18:31:51.000,1,17.24,1.83,40.46
2021-10-08 18:31:56.100,1,19.3,1.81,42.95
2021-10-08 18:32:01.100,1,17.73,2.16,42.31
2021-10-08 18:32:06.100,1,16.72,1.89,40.89
2021-10-08 18:32:11.100,1,17.98,1.98,40.39
2021-10-08 18:32:16.100,1,19.1,1.88,42.57
2021-10-08 18:32:21.100,1,18.48,2.06,43.54
2021-10-08 18:32:26.100,1,16.01,2.03,44.07
2021-10-08 18:32:31.100,1,15.65,2.05,43.68
2021-10-08 18:32:36.100,1,17.41,2.15,40.48
2021-10-08 18:32:41.100,1,15.99,2.17,43.44
2021-10-08 18:32:46.100,1,17.57,2.04,43.9
2021-10-08 18:32:51.100,1,18.37,2.09,41.34
2021-10-08 18:32:56.100,1,19.04,2.18,42.3
2021-10-08 18:33:01.100,1,17.41,1.87,43.47
2021-10-08 18:33:06.100,1,15.89,2.05,40.13
2021-10-08 18:33:11.100,1,19.1,1.93,42.85
2021-10-08 18:33:16.100,1,15.44,1.96,44.72
2021-10-08 18:33:21.100,1,15.55,1.93,44.85
2021-10-08 18:33:26.200,1,19.8,2.05,43.04
2021-10-08 18:33:31.200,1,16.54,1.98,42.87
2021-10-08 18:33:36.200,1,18.82,1.87,42.24
2021-10-08 18:33:41.200,1,15.45,1.98,40.54
2021-10-08 18:33:46.200,1,19.02,2.11,40.25
2021-10-08 18:33:51.200,1,15.73,1.94,42.58
2021-10-08 18:33:56.200,1,18.84,2.02,44.24
2021-10-08 18:34:01.200,1,16.25,2.19,41.87
2021-10-08 18:34:06.200,1,19.79,1.89,40.95
2021-10-08 18:34:11.200,1,16.74,1.95,41.75
2021-10-08 18:34:16.200,1,18.74,1.84,43.22
2021-10-08 18:34:21.200,1,19.91,1.9,43.04
2021-10-08 18:34:26.200,1,16.12,2.03,44.9
2021-10-08 18:34:31.200,1,16.43,2.09,43.93
2021-10-08 18:34:36.200,1,19.45,2.11,41.91
2021-10-08 18:34:41.200,1,19.41,2.09,40.68
2021-10-12 16:25:10.000,1,18.34,2.18,44.35
2021-10-12 16:25:15.000,1,17.39,1.83,42.11
2021-10-12 16:25:20.000,1,16.35,1.89,44.1
2021-10-12 16:25:25.000,1,17.66,2.19,41.93
2021-10-12 16:25:30.000,1,15.1,1.94,41.5
2021-10-12 16:25:35.000,1,18.62,2.1,43.17
2021-10-12 16:25:40.000,1,15.67,1.91,42.77
2021-10-12 16:25:45.000,1,17.27,1.86,44.59
2021-10-12 16:25:50.000,1,19.46,1.93,42.2
2021-10-12 16:25:55.000,1,16.42,2.04,40.93
2021-10-12 16:26:00.000,1,18.27,2.11,43.35
2021-10-12 16:26:05.000,1,15.81,2.19,40.31
2021-10-12 16:26:10.000,1,16.49,1.81,44.85
2021-10-12 16:26:15.000,1,19.56,2.17,44.85
2021-10-12 16:26:20.000,1,17.19,2.15,44.05
2021-10-12 16:26:25.000,1,16.47,1.85,41.32
2021-10-12 16:26:30.000,1,19.41,1.95,41.23
2021-10-12 16:26:35.000,1,18.42,2.02,41.28
2021-10-12 16:26:40.000,1,17.9,2.1,44.18
2021-10-12 16:26:45.000,1,18.18,1.93,43.45
2021-10-12 16:26:50.000,1,15.22,1.81,41.55
2021-10-12 16:26:55.100,1,18.41,2.01,44.23
2021-10-12 16:27:00.100,1,19.88,2.05,41.75
2021-10-12 16:27:05.100,1,16.97,1.82,44.46
2021-10-12 16:27:10.100,1,19.0,2.19,42.62
2021-10-12 16:27:15.100,1,16.6,2.15,40.87
2021-10-12 16:27:20.100,1,18.08,1.83,44.5
2021-10-12 16:27:25.100,1,18.16,1.99,43.69
2021-10-12 16:27:30.100,1,17.85,1.82,41.74
2021-10-12 16:27:35.100,1,19.44,2.13,42.25
2021-10-12 16:27:40.100,1,17.48,2.14,42.25
2021-10-12 16:27:45.100,1,17.32,2.13,42.48
2021-10-12 16:27:50.100,1,18.12,1.88,42.67
2021-10-12 16:27:55.100,1,18.46,2.11,41.3
2021-10-12 16:28:00.100,1,16.0,2.01,43.07
2021-10-12 16:28:05.100,1,18.32,2.12,43.64
2021-10-12 16:28:10.100,1,17.93,1.84,42.74
2021-10-12 16:28:15.100,1,19.06,1.97,42.53
2021-10-12 16:28:20.100,1,15.61,1.97,42.71
2021-10-12 16:28:25.100,1,19.64,2.42,44.01
2021-10-12 16:28:30.100,1,16.08,1.89,44.11
2021-10-12 16:28:35.100,1,15.27,2.13,43.13
2021-10-12 16:28:40.100,1,15.7,2.02,42.88
2021-10-12 16:28:45.100,1,16.34,1.96,42.52
2021-10-12 16:28:50.200,1,18.46,1.85,40.77
2021-10-12 16:28:55.200,1,17.66,1.9,43.51
2021-10-12 16:29:00.200,1,17.4,1.88,41.14
2021-10-12 16:29:05.200,1,16.48,2.07,43.2
2021-10-12 16:29:10.200,1,15.33,1.85,43.26
2021-10-12 16:29:15.200,1,15.2,2.18,42.69
2021-10-12 16:29:20.200,1,17.14,2.09,41.81
2021-10-12 16:29:25.200,1,15.2,2.19,43.96
2021-10-12 16:29:30.200,1,18.93,1.81,42.18
2021-10-12 16:29:35.200,1,16.48,1.87,40.2
2021-10-12 16:29:40.200,1,19.24,2.0,40.72
2021-10-12 16:29:45.200,1,16.39,1.84,42.04
2021-10-12 16:29:50.200,1,15.8,1.95,44.99
2021-10-12 16:29:55.200,1,19.28,1.9,40.31
2021-10-12 16:30:00.200,1,17.55,1.95,44.24
2021-10-12 16:30:05.200,1,17.36,1.89,42.6
2021-10-12 16:30:10.200,1,15.2,2.18,43.07
2021-10-12 16:30:15.200,1,16.85,2.06,40.26
2021-10-12 16:30:20.200,1,17.38,2.08,41.94
2021-10-12 16:30:25.300,1,18.91,2.18,43.25
2021-10-12 16:30:30.300,1,18.48,1.95,41.08
2021-10-12 16:30:35.300,1,15.8,1.86,42.79
2021-10-12 16:30:40.300,1,17.31,2.14,43.46
2021-10-12 16:30:45.300,1,16.57,2.02,41.86
2021-10-12 16:30:50.300,1,15.54,1.91,42.95
2021-10-12 16:31:17.800,1,17.7,2.12,44.74
2021-10-12 16:31:22.800,1,19.05,2.04,40.85
2021-10-12 16:31:27.800,1,15.46,1.84,43.94
2021-10-12 16:31:32.800,1,16.17,2.12,42.89
2021-10-12 16:31:37.800,1,18.91,1.97,41.83
2021-10-12 16:31:42.800,1,17.62,2.08,41.86
2021-10-12 16:31:47.900,1,17.28,2.01,41.66
2021-10-12 16:31:52.900,1,18.55,2.03,42.82
2021-10-12 16:31:57.900,1,19.96,1.84,44.82
2021-10-12 16:32:02.900,1,16.28,2.19,44.06
2021-10-12 16:32:07.900,1,19.99,2.18,43.46
2021-10-12 16:32:12.900,1,17.74,1.97,41.66
2021-10-12 16:32:17.900,1,19.87,1.85,43.5
2021-10-12 16:32:22.900,1,18.3,2.08,42.52
2021-10-12 16:32:27.900,1,17.51,2.12,42.79
2021-10-12 16:32:32.900,1,19.5,2.05,44.56
2021-10-12 16:32:37.900,1,17.22,1.81,43.37
2021-10-12 16:32:42.900,1,15.83,1.89,40.37
2021-10-12 16:32:47.900,1,15.14,2.18,41.83
2021-10-12 16:32:52.900,1,18.18,2.1,43.64
2021-10-12 16:32:57.900,1,16.8,2.15,42.31
2021-10-12 16:33:02.900,1,19.76,2.19,42.86
2021-10-12 16:33:07.900,1,19.56,1.83,44.44
2021-10-12 16:33:12.900,1,15.62,2.15,44.54
2021-10-12 16:33:17.900,1,18.78,1.83,40.64
2021-10-12 16:33:23.000,1,15.31,1.92,42.36
2021-10-12 16:33:28.000,1,17.22,1.91,43.97
2021-10-12 16:33:33.000,1,17.04,1.83,43.6
2021-10-12 16:33:38.000,1,17.21,2.05,43.41
2021-10-12 16:33:43.000,1,15.52,1.84,42.86
2021-10-12 16:33:48.000,1,16.07,2.06,44.89
2021-10-12 16:33:53.000,1,15.54,1.93,41.63
2021-10-12 16:33:58.000,1,17.22,2.05,41.02
2021-10-12 16:34:03.000,1,15.78,1.81,42.23
2021-10-12 16:34:08.000,1,19.11,1.88,40.13
2021-10-12 16:34:13.000,1,17.38,1.98,41.74
2021-10-12 16:34:18.000,1,17.73,2.19,41.66
2021-10-12 16:34:23.000,1,15.23,1.91,43.38
2021-10-12 16:34:28.000,1,19.92,1.99,41.09
2021-10-12 16:34:33.000,1,16.52,1.86,44.99
2021-10-12 16:34:38.100,1,15.42,1.96,41.59
2021-10-12 16:34:43.100,1,16.26,2.08,42.28
2021-10-12 16:34:48.100,1,19.22,2.16,42.21
2021-10-12 16:34:53.100,1,17.06,1.97,43.23
2021-10-12 16:34:58.100,1,18.49,1.86,44.12
2021-10-12 16:35:03.100,1,15.57,2.04,41.11
2021-10-12 16:35:08.100,1,15.7,2.04,40.63
2021-10-12 16:35:13.100,1,17.4,2.12,44.39
2021-10-12 16:35:18.100,1,16.43,2.0,40.75
2021-10-12 16:35:23.100,1,18.25,2.16,42.45
2021-10-12 16:35:28.100,1,16.13,2.19,42.17
2021-10-12 16:35:33.100,1,17.57,2.08,41.9
2021-10-12 16:35:38.100,1,19.97,1.9,40.49
2021-10-12 16:35:43.100,1,17.47,1.89,43.03
2021-10-12 16:35:48.100,1,15.47,1.93,43.75
2021-10-12 16:35:53.100,1,16.47,1.86,42.21
2021-10-12 16:35:58.200,1,16.66,1.98,40.26
2021-10-12 16:36:03.200,1,17.56,2.19,44.8
2021-10-12 16:36:08.200,1,17.08,1.94,41.01
2021-10-12 16:36:13.200,1,18.44,2.02,43.21
2021-10-12 16:36:18.200,1,18.64,2.05,44.06
2021-10-12 16:36:23.200,1,17.42,1.96,42.65
2021-10-12 16:36:28.200,1,16.14,1.81,42.99
2021-10-12 16:36:33.200,1,16.71,2.0,43.84
2021-10-12 16:36:38.200,1,16.18,1.97,41.71
2021-10-12 16:36:43.200,1,15.06,1.98,41.6
2021-10-12 16:36:48.200,1,19.35,1.97,41.91
2021-10-12 16:36:53.200,1,17.65,2.01,40.17
2021-10-12 16:36:58.200,1,19.27,1.87,43.18
2021-10-12 16:37:23.900,1,16.04,2.02,42.26
2021-10-12 16:37:28.900,1,19.44,2.14,41.75
2021-10-12 16:37:33.900,1,16.21,2.0,36.07
2021-10-12 16:37:39.000,1,19.35,1.98,43.63
2021-10-12 16:37:44.000,1,18.24,1.99,44.16
2021-10-12 16:37:49.000,1,15.31,1.82,42.95
2021-10-12 16:37:54.000,1,19.05,1.96,41.6
2021-10-12 16:37:59.000,1,17.37,2.08,44.13
2021-10-12 16:38:04.000,1,17.44,1.87,44.29
2021-10-12 16:38:09.000,1,16.18,2.01,40.59
2021-10-12 16:38:14.000,1,17.62,2.04,41.82
2021-10-12 16:38:19.000,1,17.78,2.01,41.9
2021-10-12 16:38:24.000,1,19.08,2.14,41.48
2021-10-12 16:38:29.000,1,17.79,2.06,41.57
2021-10-12 16:38:34.000,1,19.37,2.13,40.09
2021-10-12 16:38:39.000,1,15.07,1.94,42.16
2021-10-12 16:38:44.000,1,19.4,2.14,44.79
2021-10-12 16:38:49.000,1,16.19,2.13,42.02
2021-10-12 16:38:54.000,1,18.99,1.95,42.88
2021-10-12 16:38:59.100,1,15.79,1.83,43.97
